0,0.009904153,0.0009,0.001305586
0.01,0.010223642,0.0009,0.001312023
0.02,0.010543131,0.0009,0.001318509
0.03,0.010543131,0.0009,0.001318509
0.04,0.01086262,0.0009,0.001325042
0.05,0.010543131,0.0009,0.001318509
0.06,0.009265176,0.0009,0.001292858
0.07,0.007348243,0.0009,0.001255903
0.08,0.004792332,0.0009,0.001209729
